"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","Soil"
"348","ENSMUSG00000057457",59.1476602336229,-1.24968658246277,0.487884357108039,-2.56144015329854,0.0104239198913627,0.0658500729621647,"Phex","18675","phosphate regulating endopeptidase homolog, X-linked","River"
"349","ENSMUSG00000025658",126.77615581377,-1.15810578040372,0.459163970417228,-2.52220525785458,0.0116621636653786,0.0697858408333082,"Cnksr2","245684","connector enhancer of kinase suppressor of Ras 2","River"
"350","ENSMUSG00000031292",1743.62602061138,-1.09319989045675,0.340942928980216,-3.20640141658484,0.00134406349939301,0.0200986838147868,"Cdkl5","382253","cyclin-dependent kinase-like 5","River"
"351","ENSMUSG00000040855",1877.96322609737,-1.44293526470458,0.397194744596174,-3.63281560074922,0.000280345366649153,0.00804675870346821,"Reps2","194590","RALBP1 associated Eps domain containing protein 2","River"
"352","ENSMUSG00000040808",1112.35527926378,-3.10656479003346,0.725117268312854,-4.28422398112456,1.83378106328533e-05,0.00182499846820785,"S100g","12309","S100 calcium binding protein G","River"
"353","ENSMUSG00000031377",388.669270630026,-1.44070987898955,0.447242215855337,-3.22131907032577,0.00127602001896892,0.0194952074821013,"Bmx","12169","BMX non-receptor tyrosine kinase","River"
"354","ENSMUSG00000027500",1210.72667725706,-1.2921465072767,0.44990768438293,-2.87202586692632,0.00407849581942395,0.0380637359426544,"Stmn2","20257","stathmin-like 2","River"
"355","ENSMUSG00000040289",2288.19528724413,-1.46807626542179,0.449664096101617,-3.26482874249767,0.001095302787753,0.0179444747617644,"Hey1","15213","hairy/enhancer-of-split related with YRPW motif 1","River"
"356","ENSMUSG00000097365",38.0560013915528,-2.14346042738273,0.583901367790396,-3.67092893701213,0.000241670531317101,0.00768300018980331,"C030034L19Rik","320088","RIKEN cDNA C030034L19 gene","River"
"357","ENSMUSG00000040209",2765.4759158454,-1.02154340452443,0.337676124290319,-3.02521656416001,0.00248455155433628,0.0293950113824093,"Zfp704","170753","zinc finger protein 704","River"
"358","ENSMUSG00000058921",122.811108059745,-1.59260276260561,0.677725212865239,-2.34992402875572,0.018777243130828,0.0914115341142093,"Slc10a5","241877","solute carrier family 10 (sodium/bile acid cotransporter family), member 5","River"
"359","ENSMUSG00000039519",214.690259575691,1.34169909612747,0.48416492528197,2.77116128423819,0.00558567521316347,0.0458953630507145,"Cyp7b1","13123","cytochrome P450, family 7, subfamily b, polypeptide 1","River"
"360","ENSMUSG00000103738",21.2358135655566,-1.96922180401739,0.684194332671883,-2.87816152514341,0.00400000271299577,0.0377221865552473,NA,NA,NA,"River"
"361","ENSMUSG00000105556",51.4499872391633,-1.69499187267732,0.365332557426232,-4.63958614753236,3.491075863957e-06,0.000826676760745791,NA,NA,NA,"River"
"362","ENSMUSG00000086392",28.6320027983639,-1.57949800019215,0.491802586947926,-3.21165045103635,0.00131974846096871,0.0199546000931683,"Mccc1os","654424","methylcrotonoyl-Coenzyme A carboxylase 1 (alpha), opposite strand","River"
"363","ENSMUSG00000027715",456.036444851164,1.10444866884893,0.367539899829585,3.00497624709868,0.00265601590345216,0.0302550292443618,"Ccna2","12428","cyclin A2","River"
"364","ENSMUSG00000058174",109.400427499093,-1.89114813040935,0.498835621198643,-3.79112487168649,0.000149966526614689,0.00605065417640918,"Gm5148","381438","predicted gene 5148","River"
"365","ENSMUSG00000025757",764.706897162504,-1.36682298375392,0.332369648528857,-4.11235800201307,3.91638357241666e-05,0.00280324576457455,"Hspa4l","18415","heat shock protein 4 like","River"
"366","ENSMUSG00000027796",375.740320302828,-1.80578768418216,0.542117721143659,-3.33098811153534,0.000865382981639812,0.0158440068890031,"Smad9","55994","SMAD family member 9","River"
"367","ENSMUSG00000027793",51.612637385761,1.39235311138818,0.577796942308482,2.40976199324505,0.0159629302885207,0.0833062380859435,"Ccna1","12427","cyclin A1","River"
"368","ENSMUSG00000097339",251.889807151434,-1.11434418690977,0.47757911627063,-2.33331849937572,0.0196314352195367,0.0937999088073428,"Gm26671","102635136","predicted gene, 26671","River"
"369","ENSMUSG00000104965",74.1285470832376,-1.37259088845402,0.372677206677865,-3.68305564134074,0.000230454832423844,0.00748081749198236,NA,NA,NA,"River"
"370","ENSMUSG00000027765",135.015594623626,-1.17131641869563,0.320268726168928,-3.65729252651977,0.000254893428049531,0.00780475864622227,"P2ry1","18441","purinergic receptor P2Y, G-protein coupled 1","River"
"371","ENSMUSG00000027820",3637.70393850612,-1.80205756887009,0.448804828300636,-4.01523659113347,5.93861915538896e-05,0.0035734590573929,"Mme","17380","membrane metallo endopeptidase","River"
"372","ENSMUSG00000027792",237.307898088849,-1.41986808623418,0.439395192980475,-3.23141470120105,0.00123179082853606,0.0191612903169001,"Bche","12038","butyrylcholinesterase","River"
"373","ENSMUSG00000027996",193.327420464641,-2.03567150468978,0.629976617834615,-3.23134454051149,0.00123209325706378,0.0191612903169001,"Sfrp2","20319","secreted frizzled-related protein 2","River"
"374","ENSMUSG00000033752",51.7695943341773,-1.89075554068783,0.646449306795345,-2.92483187902375,0.00344642362606518,0.0351149308940423,"Mnd1","76915","meiotic nuclear divisions 1","River"
"375","ENSMUSG00000028072",88.428913835071,1.31098220277446,0.406204460971583,3.2273948928054,0.00124922926639288,0.0193223915553192,"Ntrk1","18211","neurotrophic tyrosine kinase, receptor, type 1","River"
"376","ENSMUSG00000005640",48.4678964066862,1.29455043222628,0.523458964061656,2.47306956438671,0.0133958064882296,0.0758061732034879,"Insrr","23920","insulin receptor-related receptor","River"
"377","ENSMUSG00000004892",164.959595472433,-2.40593798958868,0.725049723794388,-3.31830757344164,0.000905646991986396,0.0161985321837612,"Bcan","12032","brevican","River"
"378","ENSMUSG00000105843",259.261613703849,-1.60468843806483,0.548993427869832,-2.92296475076439,0.0034671576476367,0.0351534182738794,NA,NA,NA,"River"
"379","ENSMUSG00000028068",170.400950563559,1.18436905363051,0.51466376039937,2.30124820273233,0.0213776057005528,0.0985201241162061,"Iqgap3","404710","IQ motif containing GTPase activating protein 3","River"
"380","ENSMUSG00000068923",345.713119048174,1.21026608308842,0.294041554093428,4.11596955001766,3.85555208923597e-05,0.00280213664353342,"Syt11","229521","synaptotagmin XI","River"
"381","ENSMUSG00000086389",100.58550990825,-1.38295359531868,0.51333911005544,-2.69403512849298,0.00705927241901789,0.0522081042425524,NA,NA,NA,"River"
"382","ENSMUSG00000000794",173.434289894273,-1.42718969077102,0.426243452538867,-3.34829704074079,0.000813098118478672,0.0153296187537093,"Kcnn3","140493","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3","River"
"383","ENSMUSG00000042306",724.167036860567,1.20427307772906,0.398773044538869,3.01994604254571,0.00252819721263897,0.0296638338248387,"S100a14","66166","S100 calcium binding protein A14","River"
"384","ENSMUSG00000001020",21.0884966884723,1.26901435746588,0.54800451744312,2.31570054091315,0.0205746248617622,0.096298251028773,"S100a4","20198","S100 calcium binding protein A4","River"
"385","ENSMUSG00000052415",191.173981868308,-1.11531647573652,0.313159594059776,-3.56149547033717,0.00036874847131147,0.00938089259668184,"Tchh","99681","trichohyalin","River"
"386","ENSMUSG00000028150",333.641663763096,-1.15515441226377,0.396927241275006,-2.91024221102385,0.00361148757233793,0.0356913448295696,"Rorc","19885","RAR-related orphan receptor gamma","River"
"387","ENSMUSG00000093424",38.8791593889156,1.03686176436936,0.410975772954532,2.52292673340642,0.0116382646405732,0.0697114121870748,NA,NA,NA,"River"
"388","ENSMUSG00000028108",2698.35862677333,1.07002078490264,0.453417495081432,2.35990184875965,0.0182797708004514,0.0899631873082054,"Ecm1","13601","extracellular matrix protein 1","River"
"389","ENSMUSG00000091405",75.7782962956361,-1.24361513813455,0.498870901692154,-2.49285964347939,0.0126718926663743,0.0729401304992143,"H4c14","97122","H4 clustered histone 14","River"
"390","ENSMUSG00000050936",200.759712588254,-1.14237956136245,0.470557221994887,-2.42771656233311,0.0151942125484211,0.081099622751636,NA,NA,NA,"River"
"391","ENSMUSG00000028088",593.481581474298,-1.09429767576904,0.433099082504194,-2.5266681920492,0.011515023676785,0.0693129873465027,"Fmo5","14263","flavin containing monooxygenase 5","River"
"392","ENSMUSG00000104943",103.89433015729,-1.20326785966652,0.511810903433395,-2.35100083174196,0.0187229920030852,0.0912638432482425,NA,NA,NA,"River"
"393","ENSMUSG00000027858",3898.89013434163,-1.77007705122484,0.40741654894692,-4.34463709390325,1.3950609822413e-05,0.00160169853846993,"Tspan2","70747","tetraspanin 2","River"
"394","ENSMUSG00000027857",40.2585195469884,-1.20503745473041,0.463030644866257,-2.6025004351029,0.00925466977410749,0.0611417203554314,"Tshb","22094","thyroid stimulating hormone, beta subunit","River"
"395","ENSMUSG00000027849",39.4210226357116,1.59346137888602,0.425449469065639,3.74535989523159,0.000180135354611674,0.00668454557774819,"Syt6","54524","synaptotagmin VI","River"
"396","ENSMUSG00000105083",15.4103742419835,-2.64752764300987,0.869833401380829,-3.04371807153762,0.00233674013804419,0.0284231295380774,NA,NA,NA,"River"
"397","ENSMUSG00000105846",22.0100955619025,-1.56519140420132,0.646731904751176,-2.42015492463374,0.0155138959356531,0.0819883280108796,NA,NA,NA,"River"
"398","ENSMUSG00000106432",18.3883511169468,-2.15574101935211,0.703379050801672,-3.06483540687644,0.00217789817666052,0.0272149774347199,NA,NA,NA,"River"
"399","ENSMUSG00000105933",20.7092963028338,-2.64996154586737,0.757970831482667,-3.49612601936644,0.000472065700027065,0.010930925248038,NA,NA,NA,"River"
"400","ENSMUSG00000105818",26.7920997987435,-1.84357490276719,0.63458453413464,-2.90516834810859,0.00367055616582654,0.0359223136892418,NA,NA,NA,"River"
"401","ENSMUSG00000002228",124.796137182233,1.11164228458313,0.378175389114483,2.93948870439743,0.00328754253546042,0.0342898168573804,"Ppm1j","71887","protein phosphatase 1J","River"
"402","ENSMUSG00000104835",29.9678017855458,2.06519764768644,0.71936915578061,2.87084542211909,0.00409375657196729,0.0381853291584757,"Gm5547","433637","predicted gene 5547","River"
"403","ENSMUSG00000062778",1562.51142678079,-1.89925139857255,0.552263810318787,-3.43902925211817,0.000583804147628009,0.0123968121495029,"Chia1","81600","chitinase, acidic 1","River"
"404","ENSMUSG00000102780",94.8170551181221,-1.15582762843623,0.308104071274279,-3.75141952411039,0.00017583619423592,0.0066315030146739,NA,NA,NA,"River"
"405","ENSMUSG00000058135",5424.8441451131,-1.32586359615299,0.496442382784615,-2.67073006280413,0.00756864853275265,0.0541538731568638,"Gstm1","14862","glutathione S-transferase, mu 1","River"
"406","ENSMUSG00000105358",35.724076241105,-1.44208997677343,0.4295471618161,-3.3572331631208,0.000787266924176917,0.0149144798138367,NA,NA,NA,"River"
"407","ENSMUSG00000068744",89.7286353058836,1.38245297737358,0.43831480233034,3.15401845893326,0.00161038899574041,0.022343004501323,"Psrc1","56742","proline/serine-rich coiled-coil 1","River"
"408","ENSMUSG00000103761",60.7086046785691,-1.38083798812191,0.57267050078177,-2.41122597765536,0.0158989941022915,0.0832519412635143,NA,NA,NA,"River"
"409","ENSMUSG00000074264",88.966330735212,-1.49827701542214,0.514810908101633,-2.91034434555213,0.00361030747607157,0.0356913448295696,"Amy1","11722","amylase 1, salivary","River"
"410","ENSMUSG00000106073",153.538876692623,-1.55549698615647,0.596375967783068,-2.60824894057817,0.00910067430703785,0.0608145450666002,NA,NA,NA,"River"
"411","ENSMUSG00000033308",147.379938411761,-1.36050482657864,0.365985332924727,-3.71737527213545,0.000201303314802084,0.00702353391384884,"Dpyd","99586","dihydropyrimidine dehydrogenase","River"
"412","ENSMUSG00000106099",132.031697017008,-1.49501281161889,0.324622500459766,-4.60538875001421,4.11696035868509e-06,0.000880360510700322,NA,NA,NA,"River"
"413","ENSMUSG00000105597",25.7225381034525,-1.46326404947371,0.520016076562392,-2.81388233061319,0.00489471416108496,0.0424135124230653,NA,NA,NA,"River"
"414","ENSMUSG00000104869",22.6640369389851,-2.4362251731582,0.61651701530836,-3.95159438047251,7.76322435918663e-05,0.00413724233995656,NA,NA,NA,"River"
"415","ENSMUSG00000028125",191.765630960208,-1.31800803535159,0.373581433790843,-3.52803409413944,0.000418658229319057,0.0102261062889031,"Abca4","11304","ATP-binding cassette, sub-family A (ABC1), member 4","River"
"416","ENSMUSG00000039701",680.156841756312,-1.20452573675754,0.23556384303765,-5.11337275375075,3.16456955561176e-07,0.000304992411997657,"Usp53","99526","ubiquitin specific peptidase 53","River"
"417","ENSMUSG00000027971",24.573403663119,-2.5207441110802,0.995432993948413,-2.53230918244089,0.0113314026079217,0.0688436526245276,"Ndst4","64580","N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4","River"
"418","ENSMUSG00000028024",2457.03293996913,-1.04254507345802,0.354959311939461,-2.93708331741367,0.00331315077673067,0.0344547540045784,"Enpep","13809","glutamyl aminopeptidase","River"
"419","ENSMUSG00000040969",1174.36756065036,-1.58071983953842,0.497167546260744,-3.17945097468087,0.00147554327159968,0.0212297045813757,"Arhgef38","77669","Rho guanine nucleotide exchange factor (GEF) 38","River"
"420","ENSMUSG00000106139",56.9627824495523,-1.87754264522089,0.569656082729282,-3.29592310543827,0.000980988616580288,0.0169855994573269,"Gm30648","102632621","predicted gene, 30648","River"
"421","ENSMUSG00000044365",80.1309166412865,-2.15060465361028,0.575521717521462,-3.73679148524935,0.000186383359549217,0.00682013497163252,"Cxxc4","319478","CXXC finger 4","River"
"422","ENSMUSG00000105449",68.9976602907041,-1.05234178668698,0.387402219175088,-2.71640619129074,0.00659948946174645,0.0502212928034237,NA,NA,NA,"River"
"423","ENSMUSG00000055301",298.438437306293,-1.93602177339097,0.671602624611945,-2.88268940954425,0.00394296004587228,0.0374318632101759,"Adh7","11529","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide","River"
"424","ENSMUSG00000028255",176.030565386157,-7.333311503045,2.05417369498902,-3.56995687411147,0.000357040002679856,0.00919861946663299,"Clca1","23844","chloride channel accessory 1","River"
"425","ENSMUSG00000036863",608.184601429462,-1.17012954985761,0.33298683783685,-3.51404144818159,0.00044134394172909,0.0105743288671702,"Syde2","214804","synapse defective 1, Rho GTPase, homolog 2 (C. elegans)","River"
"426","ENSMUSG00000036853",69.9502387979152,-1.73795650961928,0.549720334896714,-3.16152850693766,0.00156943455765216,0.0220610657171368,"Mcoln3","171166","mucolipin 3","River"
"427","ENSMUSG00000028036",274.003579457696,-1.54174118157211,0.465764236651359,-3.31013216612885,0.000932519280736486,0.0164327968923079,"Ptgfr","19220","prostaglandin F receptor","River"
"428","ENSMUSG00000040037",75.0255927692522,-1.62255813975994,0.613274106135861,-2.64573071572092,0.00815146783176874,0.0566747413338474,"Negr1","320840","neuronal growth regulator 1","River"
"429","ENSMUSG00000003282",58.518886865059,-1.15918776517675,0.307023396866691,-3.77556817169887,0.000159643354359679,0.00629267019131572,"Plag1","56711","pleiomorphic adenoma gene 1","River"
"430","ENSMUSG00000041261",3408.69053990568,-1.33134980062632,0.466786853421562,-2.85215787648577,0.00434235279009133,0.0395968628771085,"Car8","12319","carbonic anhydrase 8","River"
"431","ENSMUSG00000086587",28.2429186365195,-1.45478245909038,0.543841906784864,-2.67500985293851,0.0074727053966141,0.0538187011706146,"Gm11837","100038514","predicted gene 11837","River"
"432","ENSMUSG00000041058",4613.94699770947,-1.17808691703993,0.30345677951327,-3.88222309262467,0.000103505850905572,0.00493224120178725,"Wwp1","107568","WW domain containing E3 ubiquitin protein ligase 1","River"
"433","ENSMUSG00000028238",660.633839353083,-1.5729330821821,0.487136896109814,-3.22893440169131,0.00124252392238135,0.0192709489938148,"Atp6v0d2","242341","ATPase, H+ transporting, lysosomal V0 subunit D2","River"
"434","ENSMUSG00000073988",177.530381764518,-1.10261449732643,0.400608870156367,-2.75234668891894,0.00591698440252221,0.0474329204189069,"Ttpa","50500","tocopherol (alpha) transfer protein","River"
"435","ENSMUSG00000055373",21.4226926332205,-3.03515239745595,1.09349230727126,-2.77565043418548,0.00550914061685887,0.0455804492042289,"Fut9","14348","fucosyltransferase 9","River"
"436","ENSMUSG00000036062",211.339952315047,-2.14926842039142,0.502564693539075,-4.27660050143238,1.89768906003325e-05,0.00182499846820785,"Phf24","230085","PHD finger protein 24","River"
"437","ENSMUSG00000092675",38.3452899708566,-1.30925568598252,0.476455544065804,-2.74790733844772,0.00599769566259315,0.0478333704895016,NA,NA,NA,"River"
"438","ENSMUSG00000028476",966.156696952795,-1.13974531156605,0.38153954610959,-2.98722720406727,0.00281520415132782,0.0311915138709618,"Reck","53614","reversion-inducing-cysteine-rich protein with kazal motifs","River"
"439","ENSMUSG00000028480",1517.74600633394,1.26814870100057,0.443973465610546,2.85636147028883,0.0042852695889063,0.039286230898939,"Glipr2","384009","GLI pathogenesis-related 2","River"
"440","ENSMUSG00000035561",115.509260284097,2.29885871317783,0.849090457136728,2.70743675642046,0.00678049884279833,0.0511211959910758,"Aldh1b1","72535","aldehyde dehydrogenase 1 family, member B1","River"
"441","ENSMUSG00000028328",1698.39115262615,-1.40462732127408,0.408992354229988,-3.43436083033527,0.000593952977415159,0.0125074681324898,"Tmod1","21916","tropomodulin 1","River"
"442","ENSMUSG00000028339",277.144138948321,1.75289200238277,0.4135948500467,4.23818623995161,2.25332814271042e-05,0.00202882550196564,"Col15a1","12819","collagen, type XV, alpha 1","River"
"443","ENSMUSG00000028347",708.077148500731,-1.18713032631829,0.355407635077376,-3.34019365132615,0.000837199899595055,0.0155413459825019,"Tmeff1","230157","transmembrane protein with EGF-like and two follistatin-like domains 1","River"
"444","ENSMUSG00000028434",1584.09924047503,-1.10333636475745,0.341104668219162,-3.23459766914873,0.00121814249405393,0.0190656574984269,"Epb41l4b","54357","erythrocyte membrane protein band 4.1 like 4b","River"
"445","ENSMUSG00000028358",136.479645681514,1.28288263544608,0.368724149298469,3.47924766491936,0.000502823655677896,0.0113480267515591,"Zfp618","72701","zinc finger protein 618","River"
"446","ENSMUSG00000028364",851.310425191977,2.43929391683324,0.701864797673499,3.47544701617587,0.000510002727578709,0.0114346220978886,"Tnc","21923","tenascin C","River"
"447","ENSMUSG00000028528",83.4659841655336,-1.22718909355933,0.321744510350019,-3.81417259372754,0.000136639952943747,0.00570121871953337,"Dnajc6","72685","DnaJ heat shock protein family (Hsp40) member C6","River"
"448","ENSMUSG00000078597",29.1147461574924,-3.80749364119688,1.41322929281508,-2.69417967809919,0.00705621147293135,0.0522081042425524,"Cyp4a12b","13118","cytochrome P450, family 4, subfamily a, polypeptide 12B","River"
"449","ENSMUSG00000028702",125.124370895049,1.30866407715037,0.514249097690635,2.5448057819202,0.0109338533397617,0.0677495324211889,"Rad54l","19366","RAD54 like (S. cerevisiae)","River"
"450","ENSMUSG00000028701",443.40216338223,-1.24203670293614,0.29020839145309,-4.2798097488401,1.87053141888983e-05,0.00182499846820785,"Lurap1","68075","leucine rich adaptor protein 1","River"
"451","ENSMUSG00000028680",655.526977564406,1.01763468094315,0.40194436171237,2.53177996230077,0.0113485181739152,0.0688436526245276,"Plk3","12795","polo like kinase 3","River"
"452","ENSMUSG00000043383",41.0050433590968,-2.5039665855547,0.585837034230756,-4.27416916180894,1.91851341117405e-05,0.00183352005167343,"Olfr1342","258708","olfactory receptor 1342","River"
"453","ENSMUSG00000052135",87.075228619971,-1.20814569129648,0.411379377078315,-2.93681637586437,0.00331600386264971,0.0344634739236625,"Foxo6","329934","forkhead box O6","River"
"454","ENSMUSG00000070803",78.4710233431741,1.70448048477937,0.614051145045335,2.77579562961897,0.00550668108721386,0.0455804492042289,"Cited4","56222","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4","River"
"455","ENSMUSG00000032643",272.064230760597,1.24971424853598,0.521480326867345,2.39647439059361,0.0165536502109889,0.0851343710672198,"Fhl3","14201","four and a half LIM domains 3","River"
"456","ENSMUSG00000028873",192.739542775225,1.07165081072324,0.410499565046526,2.61060157421063,0.00903831265259332,0.0605160135216884,"Cdca8","52276","cell division cycle associated 8","River"
"457","ENSMUSG00000028871",475.75916733258,-1.14200269777717,0.426595378403008,-2.67701610376638,0.00742810646294415,0.0536171380850572,"Rspo1","192199","R-spondin 1","River"
"458","ENSMUSG00000042500",928.205848923184,-1.05085151723405,0.334855514615217,-3.13822371550782,0.00169975091738273,0.0230360642513728,"Ago4","76850","argonaute RISC catalytic subunit 4","River"
"459","ENSMUSG00000047945",995.58917175083,1.55495424591008,0.541227090988572,2.87301628429186,0.00406573158959266,0.0380068143733124,"Marcksl1","17357","MARCKS-like 1","River"
"460","ENSMUSG00000000409",1017.07882776706,1.12547470675132,0.427012196340873,2.63569686392021,0.00839647044586622,0.0578676796327885,"Lck","16818","lymphocyte protein tyrosine kinase","River"
"461","ENSMUSG00000050493",63.0880536414035,1.77948139063567,0.36665919826991,4.85322991767884,1.21466728439015e-06,0.000545243221731723,"Fam167b","230766","family with sequence similarity 167, member B","River"
"462","ENSMUSG00000085517",101.805224932238,-1.41784858540182,0.416598256900229,-3.40339538612466,0.000665538942018577,0.013438932579611,NA,NA,NA,"River"
"463","ENSMUSG00000028581",4905.43671746872,1.08662111864228,0.413316555668351,2.62902877646689,0.00856291146093846,0.0585942905449097,"Laptm5","16792","lysosomal-associated protein transmembrane 5","River"
"464","ENSMUSG00000028909",1180.79935952672,-1.38236847580039,0.480815382666067,-2.87505043648004,0.00403962962934826,0.0379263637948407,"Ptpru","19273","protein tyrosine phosphatase, receptor type, U","River"
"465","ENSMUSG00000028896",396.880294245229,1.00315050072618,0.243651676138536,4.11715000949061,3.83586414315166e-05,0.00280213664353342,"Rcc1","100088","regulator of chromosome condensation 1","River"
"466","ENSMUSG00000028885",202.007826301368,1.13987553264976,0.461130507570082,2.47191524728284,0.013439137291708,0.0758686853186309,"Smpdl3b","100340","sphingomyelin phosphodiesterase, acid-like 3B","River"
"467","ENSMUSG00000028843",1500.25912792064,1.1229265415008,0.292198697546727,3.84302377433162,0.000121527691155592,0.00534440671619206,"Sh3bgrl3","73723","SH3 domain binding glutamic acid-rich protein-like 3","River"
"468","ENSMUSG00000050105",375.475010556483,1.09855004305323,0.340631857781492,3.22503611437873,0.00125956778653242,0.0194120956073965,"Grrp1","72690","glycine/arginine rich protein 1","River"
"469","ENSMUSG00000028836",36.0256028431364,-1.29142621503603,0.560980048105297,-2.3020893869538,0.0213301318122492,0.0984703154613736,"Slc30a2","230810","solute carrier family 30 (zinc transporter), member 2","River"
"470","ENSMUSG00000083678",27.1706400087181,1.08507433485628,0.461935011511322,2.34897617157492,0.0188251114919937,0.0914814675694967,NA,NA,NA,"River"
"471","ENSMUSG00000037139",114.156469758899,-1.0648256858022,0.420036575763612,-2.53507848421624,0.0112422135235687,0.0687595805318879,"Myom3","242702","myomesin family, member 3","River"
"472","ENSMUSG00000036905",2824.53391691504,1.43818976415115,0.500360904144485,2.87430483125008,0.00404917942106096,0.037955787592378,"C1qb","12260","complement component 1, q subcomponent, beta polypeptide","River"
"473","ENSMUSG00000036896",3256.13226681925,1.58119475832756,0.508314772349145,3.1106606463947,0.00186669327625373,0.0246590902524112,"C1qc","12262","complement component 1, q subcomponent, C chain","River"
"474","ENSMUSG00000036887",4744.59336721612,1.51608712301537,0.468922066976386,3.23313238976172,0.00122440806170037,0.0191131716422279,"C1qa","12259","complement component 1, q subcomponent, alpha polypeptide","River"
"475","ENSMUSG00000041351",796.848576839052,-1.3196775328466,0.325944927469914,-4.0487745678092,5.14865075405288e-05,0.00327639618906023,"Rap1gap","110351","Rap1 GTPase-activating protein","River"
"476","ENSMUSG00000028756",3594.11794431183,-1.0009328702326,0.346997737464914,-2.88455157530763,0.0039197154746167,0.0373147315660923,"Pink1","68943","PTEN induced putative kinase 1","River"
"477","ENSMUSG00000046447",3596.44428679547,-1.11570570947585,0.392304514721654,-2.8439787654941,0.00445540170861344,0.0402208744217679,"Camk2n1","66259","calcium/calmodulin-dependent protein kinase II inhibitor 1","River"
"478","ENSMUSG00000041193",21.7734852868865,3.83153306835002,1.09282211135231,3.50609035866662,0.000454740815622742,0.0107766616552553,"Pla2g5","18784","phospholipase A2, group V","River"
"479","ENSMUSG00000040616",69.743824979449,1.00093416224484,0.411944662506906,2.42977820407629,0.0151080650869374,0.080946556183634,"Tmem51","214359","transmembrane protein 51","River"
"480","ENSMUSG00000078496",40.674030491793,-1.27846341749756,0.480602020168491,-2.66012909610607,0.00781107059935497,0.055399661999654,"Zfp982","195531","zinc finger protein 982","River"
"481","ENSMUSG00000029005",37.9593665428421,3.08380193352641,0.679437802324912,4.53875531060268,5.6587252991938e-06,0.00101898751256114,"Draxin","70433","dorsal inhibitory axon guidance protein","River"
"482","ENSMUSG00000029003",374.813739175937,1.01695166739859,0.257133573262617,3.95495482948838,7.65491132007115e-05,0.00411800528152381,"Mad2l2","71890","MAD2 mitotic arrest deficient-like 2","River"
"483","ENSMUSG00000028989",187.501877027889,-2.26930003762361,0.54136258351559,-4.19183022012133,2.76713049662235e-05,0.00228621246741912,"Angptl7","654812","angiopoietin-like 7","River"
"484","ENSMUSG00000028996",150.179661415292,-1.59388217201042,0.581924726621428,-2.73898340987205,0.00616294832577714,0.0484733595443998,"Rbp7","63954","retinol binding protein 7, cellular","River"
"485","ENSMUSG00000063524",1255.07386902751,1.37560475495337,0.488254869472146,2.8173907542193,0.00484155822779552,0.0421991808067326,"Eno1","13806","enolase 1, alpha non-neuron","River"
"486","ENSMUSG00000028965",309.135529089634,1.65043951824429,0.614833298714619,2.68436911548988,0.00726668295165499,0.0530111493620306,"Tnfrsf9","21942","tumor necrosis factor receptor superfamily, member 9","River"
"487","ENSMUSG00000028957",2086.22549861189,-1.93463980646782,0.540970134683458,-3.57624142707962,0.000348569759377989,0.00910379064683857,"Per3","18628","period circadian clock 3","River"
"488","ENSMUSG00000028940",33.3758434845392,-1.9213618431153,0.760153852262315,-2.52759600888305,0.0114846418432124,0.069178791553463,"Hes2","15206","hes family bHLH transcription factor 2","River"
"489","ENSMUSG00000005045",66.2968374006694,-1.94982861519186,0.409909783893889,-4.75672621587536,1.96757729842173e-06,0.00067318689688201,"Chd5","269610","chromodomain helicase DNA binding protein 5","River"
"490","ENSMUSG00000057751",2474.35475648664,-1.19459483439556,0.421045899452668,-2.837208095242,0.00455099398210257,0.0407185429141363,"Megf6","230971","multiple EGF-like-domains 6","River"
"491","ENSMUSG00000085069",232.704023866875,-1.27931167686165,0.463244700559041,-2.76163262163126,0.00575131532225967,0.0464750832394408,"Prdm16os","100042178","Prdm16 opposite strand transcript","River"
"492","ENSMUSG00000073680",27.1329981981093,-1.65314777083181,0.612785625294379,-2.69775873093898,0.00698080142773381,0.0518093579280878,"Tmem88b","320587","transmembrane protein 88B","River"
"493","ENSMUSG00000104950",104.316241107286,-1.71432880966773,0.372028779002206,-4.60805428619155,4.06454556630315e-06,0.000880154189908201,NA,NA,NA,"River"
"494","ENSMUSG00000040537",437.643103171784,-1.54729531184336,0.427823958927186,-3.61666353544893,0.000298424805715393,0.00838284589716458,"Adam22","11496","a disintegrin and metallopeptidase domain 22","River"
"495","ENSMUSG00000056004",290.704487807747,-1.39492082609364,0.344934147830567,-4.04402067718397,5.25422823401491e-05,0.00330456185291519,"Elapor2","231014","endosome-lysosome associated apoptosis and autophagy regulator family member 2","River"
"496","ENSMUSG00000061601",120.981075066089,-1.69748579304646,0.587297555671305,-2.89033348879882,0.00384833341010161,0.0369121956084961,"Pclo","26875","piccolo (presynaptic cytomatrix protein)","River"
"497","ENSMUSG00000028780",10301.6024651139,-1.33580419972277,0.358319514921486,-3.72796943536683,0.000193028781332032,0.00688172031146826,"Sema3c","20348","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C","River"
